ID-1246,beds,0,nsubj  cop  cc  conj  ccomp  nsubj  cop  advmod  advmod,nice,0,0,0
ID-1246,beds,0,nsubj  cop  cc  conj  ccomp  nsubj  cop  advmod  advmod,nice,clean,nice,0
ID-1246,beds,0,nsubj  cop  cc  conj  ccomp  nsubj  cop  advmod  advmod,nice,0,0,0
ID-1246,beds,0,nsubj  cop  cc  conj  ccomp  nsubj  cop  advmod  advmod,nice,clean,nice,0
ID-1246,0,0,det  compound,amenities,0,0,0
ID-1246,room,0,nsubj  cop  advmod,wonderful,0,0,0
ID-1046,0,0,det  compound,staff,0,0,0
ID-1046,staff,us,nsubj  dobj  nmod  cc  conj,greeted,0,0,0
ID-1046,staff,us,nsubj  dobj  nmod  cc  conj,greeted,with,faces,0
ID-1046,0,0,det  nmod,grounds,0,0,0
ID-1046,0,0,det  nmod,grounds,to,hotel,0
ID-1046,rooms,0,nsubj  cop,luxurious,0,0,0
ID-1046,beds,rest,nsubj  dobj,provided,0,0,0
ID-1160,hotels,0,nsubj  cop  det  amod  nmod,value,0,0,0
ID-1160,hotels,0,nsubj  cop  det  amod  nmod,value,best,value,0
ID-1160,hotels,0,nsubj  cop  det  amod  nmod,value,for,money,0
ID-1160,0,0,advmod  cc  conj  cc  conj,helpful,0,0,0
ID-1160,0,0,advmod  cc  conj  cc  conj,helpful,friendly,helpful,0
ID-1160,0,0,det  acl  cc  conj,idea,0,0,0
ID-1160,hotel,one,nsubj  dobj  nsubj  nmod,had,0,0,0
ID-1160,hotel,one,nsubj  dobj  nsubj  nmod,had,at,hotel,0
ID-1160,0,0,nmod,one,0,0,0
ID-1160,0,0,nmod,one,of,breakfast,0
ID-1160,0,0,det  amod  nmod,selection,0,0,0
ID-1160,0,0,det  amod  nmod,selection,huge,selection,0
ID-1160,0,0,det  amod  nmod,selection,of,food,0
ID-1160,rooms,0,nsubj  cop  cc  conj  advcl,big,0,0,0
ID-1160,rooms,0,nsubj  cop  cc  conj  advcl,big,spacious,big,0
ID-1160,I,hotel,nsubj  aux  advmod  dobj  nmod,recommend,0,0,0
ID-1160,I,hotel,nsubj  aux  advmod  dobj  nmod,recommend,to,anyone,0
ID-1160,0,0,case  det  amod  compound,experiences,0,0,0
ID-1160,0,0,case  det  amod  compound,experiences,best,experiences,0
ID-1230,hotel,0,nsubj  cop  advmod  advmod  dep,beautiful,0,0,0
ID-1230,room,view,nsubj  dobj  cc  conj,had,0,0,0
ID-1230,bed,0,nsubj  cop  advmod  cc  conj,soft,0,0,0
ID-1194,staff,0,nsubj  cop  advmod  cc  conj,nice,0,0,0
ID-1194,staff,0,nsubj  cop  advmod  cc  conj,nice,accomodating,nice,0
ID-1194,room,0,nsubj  cop  cc  conj,clean,0,0,0
ID-1194,room,0,nsubj  cop  cc  conj,clean,spacious,clean,0
ID-1194,room,0,nsubj  cop  cc  conj,clean,0,0,0
ID-1194,room,0,nsubj  cop  cc  conj,clean,spacious,clean,0
ID-1194,bed,0,nsubj  cop  advmod,comfortable,0,0,0
ID-1194,breakfast,0,nsubj  xcomp  nmod,came,0,0,0
ID-1194,breakfast,0,nsubj  xcomp  nmod,came,free,came,0
ID-1194,breakfast,0,nsubj  xcomp  nmod,came,with,stay,0
ID-1134,I,decision,advcl  nsubj  dobj  advcl,made,0,0,0
ID-1134,which,tickets,nsubj  dobj  nmod,included,0,0,0
ID-1134,which,tickets,nsubj  dobj  nmod,included,at,hotel,0
ID-1134,0,0,nmod:poss  compound,location,0,0,0
ID-1134,0,0,nmod:poss  amod,amenities,0,0,0
ID-1134,0,0,nmod:poss  amod,amenities,s,hotel,0
ID-1134,0,0,nmod:poss  amod,amenities,various,amenities,0
ID-1134,we,room,nmod  parataxis  nsubj  advmod  dobj,had,0,0,0
ID-1134,we,room,nmod  parataxis  nsubj  advmod  dobj,had,By,time,0
ID-1134,Empress,0,nsubj  cop  nmod,famous,0,0,0
ID-1134,Empress,0,nsubj  cop  nmod,famous,for,service,0
ID-1134,hotel,0,nsubj  cop  advmod  nmod  parataxis,romantic,0,0,0
ID-1134,hotel,0,nsubj  cop  advmod  nmod  parataxis,romantic,in,snow,0
ID-1134,0,0,nmod,snuggled,0,0,0
ID-1134,0,0,nmod,snuggled,into,sheets,0
ID-1134,room,0,advcl  parataxis  nsubj,offered,0,0,0
ID-1134,room,0,advcl  parataxis  nsubj,offered,famous,offered,0
ID-1134,0,0,case  det  amod  nmod,fire,0,0,0
ID-1134,0,0,case  det  amod  nmod,fire,in,Room,0
ID-1134,We,breakfast,nsubj  dobj,had,0,0,0
ID-1134,0,0,case  nmod  acl,night,0,0,0
ID-1134,0,0,case  nmod  acl,night,in,room,0
ID-1134,hotel,0,nsubj  cop  nmod  acl:relcl,one,0,0,0
ID-1134,hotel,0,nsubj  cop  nmod  acl:relcl,one,few,one,0
ID-1134,hotel,0,nsubj  cop  nmod  acl:relcl,one,of,few,0
ID-1202,rooms,0,nsubj  cop,great,0,0,0
ID-1202,0,0,det  nmod,layout,0,0,0
ID-1202,0,0,det  nmod,layout,of,room,0
ID-1202,0,food,mark  dobj  nmod,get,0,0,0
ID-1202,0,food,mark  dobj  nmod,get,from,Bills,0
ID-1202,Bills,0,advmod  nsubj  cop,closed,0,0,0
ID-1112,hotels,0,nsubj  cop  det  amod  acl  det,way,0,0,0
ID-1112,hotels,0,nsubj  cop  det  amod  acl  det,way,great,way,0
ID-1112,0,hotel,mark  advmod  dobj,leave,0,0,0
ID-1234,hotel,0,nsubj  cop  amod  acl:relcl,themed,0,0,0
ID-1234,hotel,0,nsubj  cop  amod  acl:relcl,themed,rainforest,themed,0
ID-1182,staff,distance,nsubj  cop  advmod  mark  dobj,walking,0,0,0
ID-1182,room,0,nsubj  cop  advmod  cc  conj,clean,0,0,0
ID-1182,room,0,nsubj  cop  advmod  cc  conj,clean,nice,clean,0
ID-1182,room,0,nsubj  cop  advmod  cc  conj,clean,0,0,0
ID-1182,room,0,nsubj  cop  advmod  cc  conj,clean,nice,clean,0
ID-1098,Westin,0,nsubj  cop  advmod  nmod:poss  amod  acl:relcl,hotel,0,0,0
ID-1098,Westin,0,nsubj  cop  advmod  nmod:poss  amod  acl:relcl,hotel,by,far,0
ID-1098,Westin,0,nsubj  cop  advmod  nmod:poss  amod  acl:relcl,hotel,favorite,hotel,0
ID-1098,0,0,det  amod  amod  cc  conj,bedspreads,0,0,0
ID-1098,0,0,det  amod  amod  cc  conj,bedspreads,fluffy,bedspreads,0
ID-1098,0,0,det  amod  amod  cc  conj,bedspreads,white,bedspreads,0
ID-1098,bedspreads,0,nsubj  aux  ccomp,make,0,0,0
ID-1098,service,0,nsubj  cop  cc  conj,prompt,0,0,0
ID-1098,service,0,nsubj  cop  cc  conj,prompt,delicious,prompt,0
ID-1098,staff,0,nsubj  cop  advmod  cc  conj  cc  conj,courteous,0,0,0
ID-1098,staff,0,nsubj  cop  advmod  cc  conj  cc  conj,courteous,respectful,courteous,0
ID-1098,staff,0,nsubj  cop  advmod  cc  conj  cc  conj,courteous,prompt,courteous,0
ID-1098,0,0,det  compound,service,0,0,0
ID-1098,They,bar,nsubj  dobj  nmod,offer,0,0,0
ID-1098,They,bar,nsubj  dobj  nmod,offer,with,bedrooms,0
ID-1098,They,bar,nsubj  dobj  nmod,offer,0,0,0
ID-1098,They,bar,nsubj  dobj  nmod,offer,with,bedrooms,0
ID-1098,tons,0,expl  nsubj  nmod,are,0,0,0
ID-1098,tons,0,expl  nsubj  nmod,are,from,hotel,0
ID-1098,0,0,mark  cop  det,bathrooms,0,0,0
ID-1120,staff,us,nsubj  dobj  advcl,greeted,0,0,0
ID-1120,0,us,dobj  nmod,directed,0,0,0
ID-1120,0,us,dobj  nmod,directed,to,rooms,0
ID-1120,room,0,nsubj  cop  cc  conj  cc  conj,nice,0,0,0
ID-1120,room,0,nsubj  cop  cc  conj  cc  conj,nice,clean,nice,0
ID-1120,room,0,nsubj  cop  cc  conj  cc  conj,nice,well-appointed,nice,0
ID-1120,room,0,nsubj  cop  cc  conj  cc  conj,nice,0,0,0
ID-1120,room,0,nsubj  cop  cc  conj  cc  conj,nice,clean,nice,0
ID-1120,room,0,nsubj  cop  cc  conj  cc  conj,nice,well-appointed,nice,0
ID-1120,0,0,compound  cc  conj,counters,0,0,0
ID-1228,0,0,det  amod  amod  nmod,stay,0,0,0
ID-1228,0,0,det  amod  amod  nmod,stay,wonderful,stay,0
ID-1228,0,0,det  amod  amod  nmod,stay,relaxed,stay,0
ID-1228,0,0,det  amod  amod  nmod,stay,at,Hotel,0
ID-1228,staff,0,nsubj  ccomp,treated,0,0,0
ID-1228,I,0,nsubj  aux  neg  nmod  cc  conj,staying,0,0,0
ID-1228,I,0,nsubj  aux  neg  nmod  cc  conj,staying,in,room,0
ID-1228,0,0,case  det  compound,restaurant,0,0,0
ID-1228,0,0,case  amod  cc  conj,rooms,0,0,0
ID-1228,0,0,case  amod  cc  conj,rooms,beautiful,rooms,0
ID-1228,0,0,case  nmod,addition,0,0,0
ID-1228,0,0,case  nmod,addition,to,rooms,0
ID-1228,0,0,det  nmod,amenities,0,0,0
ID-1228,0,0,det  nmod,amenities,of,hotel,0
ID-1106,0,0,cop  advmod  nmod,excited,0,0,0
ID-1106,0,0,cop  advmod  nmod,excited,by,room,0
ID-1106,bathroom,0,nsubj  cop  advmod,luxorious,0,0,0
ID-1106,We,room,nsubj  dobj  advmod,tried,0,0,0
ID-1106,0,0,det  compound,staff,0,0,0
ID-1106,staff,0,nsubj  cop  cc  conj,helpful,0,0,0
ID-1106,staff,0,nsubj  cop  cc  conj,helpful,freindly,helpful,0
ID-1258,I,0,nsubj  nmod  nmod:tmod,stayed,0,0,0
ID-1258,I,0,nsubj  nmod  nmod:tmod,stayed,at,hotel,0
ID-1258,staff,0,nsubj  cop  advmod  cc  conj  cc  conj,friendly,0,0,0
ID-1258,staff,0,nsubj  cop  advmod  cc  conj  cc  conj,friendly,accomodating,friendly,0
ID-1258,staff,0,nsubj  cop  advmod  cc  conj  cc  conj,friendly,neat,friendly,0
ID-1258,rooms,0,nsubj  cop  cc  conj,neat,0,0,0
ID-1258,rooms,0,nsubj  cop  cc  conj,neat,clean,neat,0
ID-1258,rooms,0,nsubj  cop  cc  conj,neat,0,0,0
ID-1258,rooms,0,nsubj  cop  cc  conj,neat,clean,neat,0
ID-1258,0,0,amod,areas,0,0,0
ID-1258,0,0,amod,areas,separate,areas,0
ID-1258,I,hotel,nsubj  aux  advmod  dobj  cc  conj,recommend,0,0,0
ID-1116,0,0,amod  amod  cc  conj,breakfast,0,0,0
ID-1116,0,0,amod  amod  cc  conj,breakfast,Very,breakfast,0
ID-1116,0,0,amod  amod  cc  conj,breakfast,decent,breakfast,0
ID-1116,I,hotel,nsubj  aux  advmod  dobj  nmod  cc  conj,recommend,0,0,0
ID-1116,I,hotel,nsubj  aux  advmod  dobj  nmod  cc  conj,recommend,to,friends,0
ID-1102,service,0,nsubj  cop,quick,0,0,0
ID-1102,hotel,0,nsubj  cop  advcl  cc  conj,enjoyable,0,0,0
ID-1102,hotel,0,nsubj  cop  advcl  cc  conj,enjoyable,reasonable,enjoyable,0
ID-1102,hotel,0,nsubj  cop  advcl  cc  conj,enjoyable,quick,enjoyable,0
ID-1212,I,times,nsubj  aux  nmod  dobj  cc  conj,stayed,0,0,0
ID-1212,I,times,nsubj  aux  nmod  dobj  cc  conj,stayed,at,hotel,0
ID-1212,rooms,0,nsubj  cop  advmod  dep  cc  conj,furnished,0,0,0
ID-1212,0,0,advmod  xcomp,kept,0,0,0
ID-1212,0,0,advmod  xcomp,kept,clean,kept,0
ID-1212,0,0,compound,towels,0,0,0
ID-1212,linens,0,advmod  nsubj  aux  advmod  cop  cc  conj,clean,0,0,0
ID-1212,linens,0,advmod  nsubj  aux  advmod  cop  cc  conj,clean,plentiful,clean,0
ID-1212,that,0,nsubj  cop  advmod  advmod  nmod,comfortable,0,0,0
ID-1212,that,0,nsubj  cop  advmod  advmod  nmod,comfortable,as,beds,0
ID-1224,staff,0,nsubj  cop  conj  cc  conj,great,0,0,0
ID-1224,rooms,0,nsubj  cop  nmod,all,0,0,0
ID-1224,rooms,0,nsubj  cop  nmod,all,on,floor,0
ID-1224,we,breakfast,nsubj  advmod  dobj,had,0,0,0
ID-1224,0,0,det  compound  cc  conj,Location,0,0,0
ID-1224,0,0,mark  nmod  dep,staying,0,0,0
ID-1224,0,0,mark  nmod  dep,staying,at,hotel,0
ID-1270,hotel,0,nsubj  cop  nmod,wonderful,0,0,0
ID-1270,hotel,0,nsubj  cop  nmod,wonderful,for,events,0
ID-1248,0,0,nmod:poss  nmod  nmod,stay,0,0,0
ID-1248,0,0,nmod:poss  nmod  nmod,stay,at,hotel,0
ID-1248,0,0,nmod:poss  nmod  nmod,stay,in,Ft,0
ID-1248,plans,0,nsubj  nmod  nmod  advcl,fell,0,0,0
ID-1248,plans,0,nsubj  nmod  nmod  advcl,fell,through,room,0
ID-1248,plans,0,nsubj  nmod  nmod  advcl,fell,at,Rennaissance,0
ID-1248,rates,0,nsubj  cop  dep,great,0,0,0
ID-1248,I,0,nsubj  cop  advmod  nmod  nmod,happy,0,0,0
ID-1248,I,0,nsubj  cop  advmod  nmod  nmod,happy,with,amenities,0
ID-1248,I,0,nsubj  cop  advmod  nmod  nmod,happy,at,hotel,0
ID-1248,food,0,nsubj  cop,scrumptious,0,0,0
ID-1248,room,0,nsubj  cop  cc  conj,beautiful,0,0,0
ID-1248,bed,0,nsubj  cop  advmod  cc  conj,comfortable,0,0,0
ID-1248,service,0,nsubj  cop,impeccable,0,0,0
ID-1248,I,choice,advcl  nsubj  aux  iobj  dobj,make,0,0,0
ID-1226,rooms,0,nsubj  cop  advmod  ccomp  ccomp  cc  conj,clean,0,0,0
ID-1226,rooms,0,nsubj  cop  advmod  ccomp  ccomp  cc  conj,clean,unaware,clean,0
ID-1226,rooms,0,nsubj  cop  advmod  ccomp  ccomp  cc  conj,clean,0,0,0
ID-1226,rooms,0,nsubj  cop  advmod  ccomp  ccomp  cc  conj,clean,unaware,clean,0
ID-1226,Quinta,rooms,advmod  nsubj  advmod  dobj,has,0,0,0
ID-1132,hotel,0,mark  nsubj  cop,great,0,0,0
ID-1232,0,0,compound,ive,0,0,0
ID-1232,0,0,case  appos,all,0,0,0
ID-1232,0,0,det  amod  compound,upgrade,0,0,0
ID-1232,0,0,det  amod  compound,upgrade,free,upgrade,0
ID-1232,room,0,nsubjpass  auxpass  cc  conj,immaculate,0,0,0
ID-1232,room,0,nsubjpass  auxpass  cc  conj,immaculate,0,0,0
ID-1232,service,0,nsubj  cop  cc  conj,hot,0,0,0
ID-1232,service,0,nsubj  cop  cc  conj,hot,fresh,hot,0
ID-1232,0,0,compound  cc  conj,service,0,0,0
ID-1232,0,0,compound  cc  conj,service,0,0,0
ID-1232,i,hotel,advmod  nsubj  dobj  advmod,give,0,0,0
ID-1200,hotels,0,advmod  nsubjpass  auxpass  advmod  advmod  cc  conj,booked,0,0,0
ID-1200,0,rates,dobj,offering,0,0,0
ID-1200,0,0,amod  conj  cc  conj,parking,0,0,0
ID-1200,0,0,amod  conj  cc  conj,parking,ample,parking,0
ID-1200,itself,0,nsubj  cop  cc  conj,clean,0,0,0
ID-1200,itself,0,nsubj  cop  cc  conj,clean,comfortable,clean,0
ID-1066,hotel,0,nsubj  cop  det  amod,stay,0,0,0
ID-1066,hotel,0,nsubj  cop  det  amod,stay,nice,stay,0
ID-1066,beds,0,nsubj  cop  cc  conj,comfortable,0,0,0
ID-1066,0,0,det  amod  nmod,variety,0,0,0
ID-1066,0,0,det  amod  nmod,variety,nice,variety,0
ID-1066,0,0,det  amod  nmod,variety,of,foods,0
ID-1066,breakfast,variety,nsubj  dobj,included,0,0,0
ID-1244,I,0,nsubj  nmod  advcl,stayed,0,0,0
ID-1244,I,0,nsubj  nmod  advcl,stayed,in,hotel,0
ID-1244,This,0,nsubj  cop  det  amod,hotel,0,0,0
ID-1244,This,0,nsubj  cop  det  amod,hotel,amazing,hotel,0
ID-1244,Bed,0,nsubj  cop  cc  conj,clean,0,0,0
ID-1244,Bed,0,nsubj  cop  cc  conj,clean,0,0,0
ID-1244,Staff,0,nsubj  cop  advmod  advcl,quick,0,0,0
ID-1188,hotel,breakfast,nsubj  dobj,had,0,0,0
ID-1188,hotel,breakfast,nsubj  dobj,had,0,0,0
ID-1188,hotel,0,mark  nsubj  cop  advmod  cc  conj  cc  conj,polite,0,0,0
ID-1188,I,hotel,nsubj  aux  advmod  dobj  advmod  advcl  cc  conj,choose,0,0,0
ID-1072,It,combination,nsubj  cop  cc  conj  dobj,clean,0,0,0
ID-1072,It,combination,nsubj  cop  cc  conj  dobj,clean,inexpensive,clean,0
ID-1072,It,combination,nsubj  cop  cc  conj  dobj,clean,0,0,0
ID-1072,It,combination,nsubj  cop  cc  conj  dobj,clean,inexpensive,clean,0
ID-1072,0,0,det  compound,staff,0,0,0
ID-1072,staff,0,nsubj  cop  cc  conj,friendly,0,0,0
ID-1072,staff,0,nsubj  cop  cc  conj,friendly,informative,friendly,0
ID-1072,hotel,0,nsubj  advmod  ccomp  cc  conj,was,0,0,0
ID-1072,hotel,0,nsubj  advmod  ccomp  cc  conj,was,friendly,was,0
ID-1072,beds,0,nsubj  cop,soft,0,0,0
ID-1124,Resort,0,nsubj  cop  det  compound  acl:relcl,Hotel,0,0,0
ID-1124,rooms,0,nsubj  cop  cc  conj,spacious,0,0,0
ID-1124,rooms,0,nsubj  cop  cc  conj,spacious,bright,spacious,0
ID-1124,staff,0,nsubj  cop  advmod  cc  conj  nmod,friendly,0,0,0
ID-1124,staff,0,nsubj  cop  advmod  cc  conj  nmod,friendly,to,needs,0
ID-1222,0,0,case  cc  conj,restaurants,0,0,0
ID-1222,room,floor,nsubj  dobj  nmod,had,0,0,0
ID-1222,room,floor,nsubj  dobj  nmod,had,with,view,0
ID-1222,0,0,case  det  compound,mirror,0,0,0
ID-1222,0,0,nmod,all,0,0,0
ID-1222,0,0,nmod,all,of,staff,0
ID-1222,hotel,0,nsubj  cop  neg  cc  conj  nmod,stuffy,0,0,0
ID-1222,hotel,0,nsubj  cop  neg  cc  conj  nmod,stuffy,uppity,stuffy,0
ID-1222,hotel,0,nsubj  cop  neg  cc  conj  nmod,stuffy,like,hotels,0
ID-1222,0,0,case  det  amod  nmod,places,0,0,0
ID-1222,0,0,case  det  amod  nmod,places,various,places,0
ID-1222,0,0,case  det  amod  nmod,places,in,hotel,0
ID-1222,0,0,det  amod  cc  conj,atmosphere,0,0,0
ID-1222,0,0,det  amod  cc  conj,atmosphere,great,atmosphere,0
ID-1222,service,0,nsubj  cop,amazing,0,0,0
ID-1222,0,0,compound  nmod,service,0,0,0
ID-1222,0,0,compound  nmod,service,for,breakfast,0
ID-1222,0,0,compound  nmod,service,0,0,0
ID-1222,0,0,compound  nmod,service,for,breakfast,0
ID-1150,hotel,0,nsubj  cop  advmod,nice,0,0,0
ID-1150,room,0,nsubj  cop  advmod  cc  conj,clean,0,0,0
ID-1150,room,0,nsubj  cop  advmod  cc  conj,clean,comfortable,clean,0
ID-1150,bed,0,nsubj  cop,comfortable,0,0,0
ID-1150,room,0,nsubj  cop  advmod  cc  conj,clean,0,0,0
ID-1150,room,0,nsubj  cop  advmod  cc  conj,clean,comfortable,clean,0
ID-1150,0,0,det  amod  cc  conj  nmod,bar,0,0,0
ID-1150,0,0,det  amod  cc  conj  nmod,bar,nice,bar,0
ID-1150,0,0,det  amod  cc  conj  nmod,bar,inside,hotel,0
ID-1150,0,0,nmod:poss  compound  nmod,rate,0,0,0
ID-1150,0,0,nmod:poss  compound  nmod,rate,including,buffet,0
ID-1150,0,0,case  det  amod  compound,buffet,0,0,0
ID-1150,0,0,case  det  amod  compound,buffet,great,buffet,0
ID-1150,0,breakfast,dobj,buy,0,0,0
ID-1184,hotel,0,advmod  mark  nsubj  cop  ccomp,seperate,0,0,0
ID-1184,hotel,0,advmod  mark  nsubj  cop  ccomp,seperate,nice,seperate,0
ID-1184,hotel,0,advmod  mark  nsubj  cop  ccomp,seperate,0,0,0
ID-1184,hotel,0,advmod  mark  nsubj  cop  ccomp,seperate,nice,seperate,0
ID-1184,0,0,mark  auxpass  nmod  nmod,delivered,0,0,0
ID-1184,0,0,mark  auxpass  nmod  nmod,delivered,to,room,0
ID-1184,0,0,mark  auxpass  nmod  nmod,delivered,as,surpise,0
ID-1184,knock,0,advmod  expl  nsubj  nmod,was,0,0,0
ID-1184,knock,0,advmod  expl  nsubj  nmod,was,from,service,0
ID-1184,0,0,case  compound  acl,service,0,0,0
ID-1184,0,0,case  det  compound,coma,0,0,0
